cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength,converted_strength,converted_age,cement_normalized,slag_normalized,ash_normalized,water_normalized,superplastic_normalized,coarseagg_normalized,fineagg_normalized
295.7,0.0,95.6,171.5,8.9,955.1,859.2,56,48.72,4,6,0.4422374429223744,0.0,0.4777611194402799,0.39696485623003186,0.2763975155279503,0.4479651162790699,0.6653286502759659
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,56,51.43,5,6,0.2545662100456621,0.0,0.8705647176411794,0.2619808306709266,0.36335403726708065,0.7305232558139534,0.4553437029603613
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61,4,5,0.09109589041095889,0.46355036171396774,0.648175912043978,0.41293929712460065,0.3385093167701863,0.23720930232558146,0.479929754139488
491.0,26.0,123.0,201.0,3.9,822.0,699.0,28,57.92,5,5,0.8881278538812785,0.07234279354479689,0.6146926536731635,0.6325878594249201,0.12111801242236023,0.06104651162790686,0.2634219769192172
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,15.53,1,5,0.10525114155251142,0.0,0.9100449775112444,0.47603833865814704,0.4658385093167701,0.11017441860465116,0.7282990466633217
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91,66.6,5,8,0.4824200913242009,0.7295492487479133,0.0,0.42891373801916943,0.26708074534161486,0.714825581395349,0.04465629703963869
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.3,5,6,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
250.0,0.0,95.7,191.8,5.3,948.9,857.2,100,41.16,4,9,0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56,45.08,4,6,0.2511415525114155,0.0,0.623688155922039,0.2971246006389776,0.24223602484472045,0.8267441860465121,0.5155544405418968
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95,1,5,0.1050228310502283,0.0,0.6846576711644178,0.2891373801916932,0.49689440993788814,0.5843023255813953,0.5920722528850979
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.6,3,5,0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.405813953488372,0.4806823883592575
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3,24.4,2,2,0.4207762557077626,0.5589872008903729,0.0,0.1829073482428114,0.3478260869565217,0.5918604651162793,0.5260913196186656
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100,34.56,3,9,0.30091324200913244,0.0,0.47276361819090457,0.6078274760383386,0.14285714285714282,0.42441860465116266,0.647767185148018
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,56,46.64,4,6,0.25502283105022827,0.0,0.873063468265867,0.2635782747603834,0.31677018633540366,0.7340116279069768,0.4576016056196688
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.63,2,11,0.34703196347031967,0.0,0.0,0.6086261980830672,0.0,0.48546511627906996,0.674862017059709
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,41.93,4,14,0.8515981735159817,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91,56.5,5,8,0.6335616438356164,0.4207011686143573,0.0,0.25638977635782756,0.49378881987577633,0.9688953488372092,0.027596588058203864
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.87,4,5,0.5796803652968037,0.0,0.7076461769115442,0.5710862619808308,0.3416149068322981,0.0011627906976743319,0.4626191670847968
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.01,1,5,0.11643835616438353,0.4034501947690596,0.0,0.4488817891373802,0.24844720496894407,0.5784883720930232,0.5720020070245859
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.06,4,5,0.4931506849315069,0.0,0.6296851574212894,0.7044728434504792,0.18633540372670804,0.17441860465116266,0.35875564475664823
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.77,3,5,0.13036529680365294,0.5194769059543685,0.0,0.42971246006389774,0.35093167701863354,0.5482558139534883,0.4889613647767186
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28,53.58,5,5,0.41780821917808214,0.528658875904285,0.0,0.32907348242811496,0.23602484472049687,0.6686046511627906,0.22829904666332168
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3,28.6,2,2,0.6335616438356164,0.4207011686143573,0.0,0.25638977635782756,0.49378881987577633,0.9688953488372092,0.027596588058203864
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.23,4,5,0.48401826484018257,0.4034501947690596,0.5647176411794104,0.4568690095846646,0.24844720496894407,0.19767441860465107,0.24084295032614156
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52,1,2,0.5228310502283104,0.0,0.0,0.560702875399361,0.0,0.2267441860465116,0.5795283492222778
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,62.05,5,5,0.7351598173515981,0.061213132999443524,0.6596701649175413,0.4488817891373802,0.26397515527950305,0.06104651162790686,0.39136979427997987
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,27.68,2,5,0.13013698630136988,0.41457985531441294,0.5797101449275363,0.42492012779552724,0.4658385093167701,0.44186046511627897,0.3161063723030608
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56,66.1,5,6,0.4949771689497717,0.5912632164718977,0.0,0.2707667731629393,0.4440993788819875,0.14854651162790722,0.7185148018063219
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,14,17.82,1,4,0.1506849315068493,0.1171396772398442,0.8185907046476762,0.0,0.17701863354037264,0.7491279069767445,0.46688409433015554
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.22,2,3,0.6461187214611872,0.0,0.0,0.5127795527156549,0.0,0.47965116279069786,0.4239839438033117
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,56,34.2,3,6,0.2513698630136986,0.0,0.607696151924038,0.46725239616613434,0.17701863354037264,0.7459302325581394,0.46487706974410425
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,14,24.99,2,4,0.2116438356164383,0.0,0.5022488755622189,0.34984025559105425,0.23291925465838506,0.5970930232558138,0.7824887104867033
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,39.44,3,5,0.31415525114155246,1.0,0.0,0.5103833865814695,0.0,0.4087209302325583,0.1763672854992473
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11,3,13,0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.49127906976744207,0.6422478675363774
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,14,21.6,2,4,0.18127853881278538,0.0,0.8345827086456772,0.3817891373801916,0.23602484472049687,0.7401162790697673,0.4611138986452583
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.68,3,7,0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.49127906976744207,0.6422478675363774
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21,3,5,0.6232876712328768,0.0,0.0,0.5127795527156549,0.0,0.6889534883720931,0.41144004014049185
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.99,1,3,0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.49127906976744207,0.6422478675363774
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.96,3,3,0.44520547945205474,0.0,0.0,0.5127795527156549,0.0,0.6947674418604652,0.35122930255895635
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3,22.95,2,2,0.4422374429223744,0.0,0.4777611194402799,0.39696485623003186,0.2763975155279503,0.4479651162790699,0.6653286502759659
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7,55.6,5,3,0.8515981735159817,0.330550918196995,0.0,0.4736421725239617,0.2763975155279503,0.14854651162790722,0.47039638735574507
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,15.34,1,5,0.0958904109589041,0.04173622704507513,0.974512743628186,0.43290734824281163,0.18633540372670804,0.6395348837209305,0.28850978424485696
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56,54.77,5,6,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3198757763975155,0.4825581395348837,0.29603612644254906
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.27,3,5,0.5009132420091322,0.0,0.6391804097951025,0.48482428115015974,0.3571428571428571,0.20087209302325615,0.4658805820371301
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.13,1,3,0.5662100456621004,0.0,0.0,0.6485623003194889,0.0,0.5029069767441863,0.45408931259407925
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.93,4,5,0.4824200913242009,0.4034501947690596,0.0,0.4528753993610224,0.24844720496894407,0.19244186046511658,0.5770195684897141
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7,24.44,2,3,0.48881278538812784,0.5862548692264886,0.0,0.5103833865814695,0.0,0.5116279069767442,0.23908680381334668
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.9,5,3,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.08,3,5,0.6735159817351597,0.0,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.31,5,5,1.0,0.0,0.0,0.40894568690095845,0.0,0.941860465116279,0.04766683391871562
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28,59.8,5,5,0.4824200913242009,0.7295492487479133,0.0,0.42891373801916943,0.26708074534161486,0.714825581395349,0.04465629703963869
355.0,19.0,97.0,145.0,12.3,967.0,871.0,28,55.45,5,5,0.5776255707762556,0.0528658875904285,0.4847576211894053,0.18530351437699677,0.38198757763975155,0.4825581395348837,0.6949322629202206
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53,2,5,0.4680365296803653,0.0,0.0,0.5686900958466454,0.0,0.48546511627906996,0.5469141996989462
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.45,5,5,0.48150684931506843,0.4465776293823039,0.0,0.4456869009584665,0.29813664596273287,0.3360465116279072,0.4152032112393378
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.5,1,5,0.11780821917808215,0.4012242626599889,0.5612193903048476,0.785143769968051,0.31366459627329185,0.355232558139535,0.1603110888108379
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100,56.63,5,9,0.2577625570776256,0.1496939343350028,0.6091954022988506,0.26996805111821076,0.29813664596273287,0.6200581395348834,0.4681384846964376
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,29.73,2,5,0.09360730593607308,0.47134112409571516,0.7131434282858571,0.5503194888178913,0.2608695652173913,0.483720930232558,0.12418464626191672
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,35.3,3,2,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96,1,5,0.11643835616438353,0.2838063439065109,0.0,0.560702875399361,0.0,0.2529069767441863,0.8758153537380833
194.7,0.0,100.5,170.2,7.5,998.0,901.8,100,44.28,4,9,0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.23291925465838506,0.5726744186046511,0.7722027094831911
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.61,4,5,0.091324200913242,0.4646633277685031,0.6496751624187906,0.41693290734824284,0.3416149068322981,0.2383720930232558,0.479177119919719
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,31.38,3,5,0.3899543378995434,0.5061213132999445,0.0,0.5103833865814695,0.0,0.6145348837209301,0.30180632212744607
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,36.59,3,7,0.07077625570776253,0.5564830272676684,0.0,0.560702875399361,0.0,0.3674418604651164,0.6151530356246864
387.0,20.0,94.0,157.0,11.6,938.0,845.0,7,41.67,4,3,0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.3602484472049689,0.3982558139534884,0.6297039638735573
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91,82.6,5,8,0.6573059360730593,0.5258764607679466,0.0,0.19249201277955286,0.6832298136645962,0.417732558139535,0.4059207225288508
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270,40.27,4,12,0.5262557077625571,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90,42.33,4,7,0.2009132420091324,0.528658875904285,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,56,56.85,5,6,0.3952054794520548,0.0,0.606696651674163,0.3011182108626198,0.3074534161490683,0.7343023255813952,0.4603612644254893
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14,25.48,2,4,0.14634703196347032,0.0,0.8160919540229886,0.4369009584664536,0.13975155279503104,0.7488372093023252,0.46688409433015554
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3,40.2,4,2,0.8378995433789953,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790722,0.6184144505770195
356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28,59.0,5,5,0.5799086757990868,0.3311074012242627,0.0,0.305111821086262,0.2795031055900621,0.7558139534883721,0.1580531861515304
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15,3,14,0.4680365296803653,0.0,0.0,0.5686900958466454,0.0,0.48546511627906996,0.5469141996989462
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.17,1,3,0.2237442922374429,0.3700612131329995,0.0,0.560702875399361,0.0,0.4779069767441859,0.5323632714500752
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.39,4,5,0.48173515981735154,0.4034501947690596,0.0,0.4488817891373802,0.24844720496894407,0.19186046511627897,0.5770195684897141
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,3,21.02,2,2,0.3420091324200913,0.0,0.49925037481259377,0.19408945686900947,0.3850931677018633,0.5959302325581395,0.7671851480180629
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,3,15.34,1,2,0.2668949771689498,0.0,0.6201899050474763,0.2931309904153354,0.35093167701863354,0.8072674418604655,0.5040140491721024
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,21.26,2,4,0.39954337899543374,0.0,0.0,0.5527156549520766,0.0,0.48546511627906996,0.6573005519317612
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28,51.02,5,5,0.9543378995433789,0.0,0.0,0.42492012779552724,0.16149068322981364,0.20058139534883734,0.5293527345709987
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,63.14,5,5,0.39999999999999997,0.27212020033388984,0.12243878060969515,0.31070287539936103,0.3478260869565217,0.7578488372093024,0.4729051680883092
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28,68.5,5,5,0.6844748858447489,0.263494713411241,0.0,0.20447284345047922,0.3540372670807453,0.4238372093023255,0.6475163070747618
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.94,3,5,0.6735159817351597,0.0,0.0,0.5127795527156549,0.0,0.6947674418604652,0.35122930255895635
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.3,5,5,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,13.57,1,2,0.3059360730593607,0.4368391764051197,0.0,0.560702875399361,0.0,0.49883720930232567,0.3891118916206724
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.66,3,7,0.08972602739726032,0.5898720089037285,0.0,0.6525559105431309,0.0,0.49651162790697656,0.3876066231811339
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28,33.73,3,5,0.2963470319634703,0.0,0.607696151924038,0.41693290734824284,0.20807453416149066,0.7424418604651164,0.4628700451580532
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05,4,11,0.5639269406392693,0.0,0.0,0.560702875399361,0.0,0.7151162790697674,0.5318615153035624
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3,14.94,1,2,0.14931506849315068,0.36143572621035064,0.6426786606696652,0.42891373801916943,0.24223602484472045,0.5968023255813955,0.38283993978926256
491.0,26.0,123.0,210.0,3.9,882.0,699.0,3,25.61,2,2,0.8881278538812785,0.07234279354479689,0.6146926536731635,0.7044728434504792,0.12111801242236023,0.23546511627906996,0.2634219769192172
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28,44.64,4,5,0.2545662100456621,0.0,0.8705647176411794,0.29872204472843444,0.36335403726708065,0.7052325581395347,0.44631209232313096
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58,3,5,0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.4040697674418605,0.41144004014049185
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,25.89,2,3,0.4641552511415525,0.5662214802448526,0.0,0.6525559105431309,0.0,0.4779069767441859,0.09282488710486714
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.87,3,5,0.44748858447488576,0.0,0.5347326336831585,0.7044728434504792,0.3416149068322981,0.22965116279069786,0.3763171098845961
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.94,4,5,0.4223744292237443,0.33667223149693937,0.4697651174412794,0.5287539936102237,0.2795031055900621,0.29941860465116266,0.2558956347215253
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28,61.8,5,5,0.7374429223744292,0.29577072899276574,0.0,0.23642172523961658,0.577639751552795,0.3924418604651163,0.5260913196186656
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,47.71,4,7,0.3383561643835616,0.4641068447412355,0.0,0.6525559105431309,0.0,0.5133720930232557,0.25112895132965396
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,56,66.82,5,6,0.39999999999999997,0.27212020033388984,0.12243878060969515,0.31070287539936103,0.3478260869565217,0.7578488372093024,0.4729051680883092
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,40.93,4,5,0.4155251141552511,0.33305509181969956,0.0,0.37140575079872207,0.22360248447204967,0.4924418604651164,0.5022579026593077
424.0,22.0,132.0,178.0,8.5,882.0,750.0,3,32.01,3,2,0.7351598173515981,0.061213132999443524,0.6596701649175413,0.4488817891373802,0.26397515527950305,0.23546511627906996,0.39136979427997987
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100,53.66,5,9,0.14931506849315068,0.36143572621035064,0.6426786606696652,0.42891373801916943,0.24223602484472045,0.5968023255813955,0.38283993978926256
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72,3,11,0.5662100456621004,0.0,0.0,0.6485623003194889,0.0,0.5029069767441863,0.45408931259407925
202.0,11.0,141.0,206.0,1.7,942.0,801.0,28,21.97,2,5,0.228310502283105,0.030606566499721762,0.704647676161919,0.6725239616613419,0.05279503105590062,0.4098837209302326,0.5193176116407427
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,28.24,2,5,0.08584474885844745,0.5826377295492489,0.0,0.560702875399361,0.0,0.7151162790697674,0.5341194179628699
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54,1,5,0.31050228310502287,0.0,0.0,0.5047923322683707,0.0,0.9215116279069768,0.489212242849975
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7,40.29,4,3,0.7351598173515981,0.061213132999443524,0.6596701649175413,0.3690095846645367,0.2763975155279503,0.06104651162790686,0.39136979427997987
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7,25.42,2,3,0.31415525114155246,1.0,0.0,0.5103833865814695,0.0,0.4087209302325583,0.1763672854992473
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91,75.5,5,8,0.6844748858447489,0.263494713411241,0.0,0.20447284345047922,0.3540372670807453,0.4238372093023255,0.6475163070747618
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,60.29,5,5,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,25.02,2,2,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.5,1,5,0.1187214611872146,0.40066777963272127,0.559720139930035,0.7843450479233227,0.3105590062111801,0.35465116279069786,0.1605619668840943
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365,52.52,5,14,0.634703196347032,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,14,34.24,3,4,0.1735159817351598,0.3611574846967168,0.592703648175912,0.46405750798722045,0.11180124223602483,0.5997093023255813,0.38334169593577516
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.23,2,5,0.1415525114155251,0.45353366722314975,0.63968015992004,0.6006389776357828,0.24844720496894407,0.4651162790697674,0.11791269443050689
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45,3,5,0.1324200913242009,0.6956037840845855,0.0,0.3690095846645367,0.3726708074534161,0.7209302325581395,0.23582538886101356
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28,41.2,4,5,0.14931506849315068,0.36143572621035064,0.6426786606696652,0.42891373801916943,0.24223602484472045,0.5968023255813955,0.38283993978926256
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100,37.96,3,9,0.14383561643835613,0.0,0.7176411794102948,0.3354632587859425,0.0,0.5947674418604652,0.7699448068238837
233.8,0.0,94.6,197.9,4.6,947.0,852.2,28,22.84,2,5,0.30091324200913244,0.0,0.47276361819090457,0.6078274760383386,0.14285714285714282,0.42441860465116266,0.647767185148018
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,38.7,3,5,0.48881278538812784,0.5862548692264886,0.0,0.5103833865814695,0.0,0.5116279069767442,0.23908680381334668
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56,80.2,5,6,0.5061643835616438,0.7868670005564832,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.16532865027596588
250.0,0.0,95.7,191.8,5.3,948.9,857.2,28,27.22,2,5,0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381
387.0,20.0,94.0,157.0,14.3,938.0,845.0,28,50.24,5,5,0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.4440993788819875,0.3982558139534884,0.6297039638735573
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.54,1,5,0.1278538812785388,0.0,0.974512743628186,0.7843450479233227,0.3416149068322981,0.28197674418604635,0.29854490717511295
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,16.11,1,2,0.4246575342465753,0.5342237061769617,0.0,0.560702875399361,0.0,0.3808139534883721,0.3105870546914198
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100,59.3,5,9,0.2545662100456621,0.0,0.8705647176411794,0.2619808306709266,0.36335403726708065,0.7305232558139534,0.4553437029603613
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28,45.71,4,5,0.25502283105022827,0.27295492487479134,0.12243878060969515,0.4784345047923322,0.21428571428571427,0.769767441860465,0.48018063221274465
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,3,12.55,1,2,0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.1,2,5,0.48173515981735154,0.0,0.0,0.4488817891373802,0.24844720496894407,0.5784883720930232,0.5720020070245859
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39,2,7,0.4429223744292237,0.0,0.0,0.560702875399361,0.0,0.8255813953488373,0.4290015052684395
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,62.94,5,5,0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.23,2,5,0.11666666666666664,0.4034501947690596,0.5647176411794104,0.4528753993610224,0.24844720496894407,0.19244186046511658,0.5770195684897141
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.64,4,5,0.44748858447488576,0.0,0.5347326336831585,0.5127795527156549,0.18633540372670804,0.2267441860465116,0.554440541896638
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.44,3,5,0.0867579908675799,0.3700612131329995,0.5147426286856572,0.6246006389776357,0.21739130434782605,0.3343023255813953,0.39889613647767197
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,44.21,4,11,0.08584474885844745,0.5826377295492489,0.0,0.560702875399361,0.0,0.7151162790697674,0.5341194179628699
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.99,1,5,0.10273972602739728,0.31997774067890933,0.44477761119440284,0.6405750798722045,0.2795031055900621,0.17151162790697683,0.5895634721525338
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.52,2,3,0.4246575342465753,0.5342237061769617,0.0,0.560702875399361,0.0,0.3808139534883721,0.3105870546914198
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.79,1,3,0.186986301369863,0.34112409571508073,0.0,0.6525559105431309,0.0,0.4598837209302329,0.5168088309081786
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,9.56,1,2,0.2317351598173516,0.8494713411240958,0.0,0.6525559105431309,0.0,0.4720930232558138,0.09031610637230303
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.2,1,5,0.09771689497716896,0.0,0.6676661669165418,0.47124600638977654,0.34472049689440987,0.5188953488372094,0.5456598093326643
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,10.39,1,3,0.08972602739726032,0.5898720089037285,0.0,0.6525559105431309,0.0,0.49651162790697656,0.3876066231811339
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,3,21.91,2,2,0.44566210045662097,0.0,0.5872063968015993,0.4233226837060704,0.29503105590062106,0.644767441860465,0.4001505268439538
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29,1,5,0.07534246575342468,0.0,0.8295852073963019,0.464856230031949,0.3105590062111801,0.4651162790697674,0.5293527345709987
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3,41.3,4,2,0.9801369863013696,0.0,0.0,0.15974440894568698,0.8757763975155278,0.14854651162790722,0.751881585549423
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.28,4,5,0.39817351598173506,0.3227601558152477,0.45127436281859074,0.4616613418530351,0.2763975155279503,0.20087209302325615,0.4372804816859006
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270,55.06,5,12,0.547945205479452,0.105731775180857,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61,5,3,1.0,0.0,0.0,0.40894568690095845,0.0,0.941860465116279,0.04766683391871562
